"description","nick_name","start_time","end_time","run_time","run","data_name","pic_name","pic_id","test_param","param_value","rorschach","curvature","target_curvature","null_curvature","target_variability","null_variability","sample_size","obs_plot_location","response_no","correct","conf_level","choice_reason","participant_count","plot_count"
"emily-log-2","a25a0a4fdf05472157f78375e565027b",1606199631.5714,1606199652.41171,20.8403079509735,"40","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/d8dea45d5c5b31523324bc29de32411f.svg","15","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,4,0,"Certain","Different slope",13,21
"emily-log-2","a25a0a4fdf05472157f78375e565027b",1606199652.46293,1606199678.66034,26.1974103450775,"40","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/5e448cd61317e5499aee6d7ea7906c64.svg","24","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,13,1,"Neutral","Different range, Different slope",13,18
"emily-log-2","a25a0a4fdf05472157f78375e565027b",1606199678.8126,1606199701.23186,22.4192662239075,"40","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/a22fa470f1028ba1fa6fc5d121887a46.svg","23","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,13,1,"Very Certain","Different range, Different shape, Different slope",13,18
"emily-log-2","a25a0a4fdf05472157f78375e565027b",1606199701.27095,1606199716.48523,15.2142782211304,"40","d14de6e8946c29750256921ce0462931","plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg","9","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Certain","Different shape",13,24
"emily-log-2","a25a0a4fdf05472157f78375e565027b",1606199716.53525,1606199731.85229,15.3170456886292,"40","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg","26","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Very Certain","Different slope",13,22
"emily-log-2","a2d4f8a2bb63552e184ed0495eea361d",1606251006.82956,1606251032.74555,25.9159841537476,"41","87f34b01f1fce217b6c33e04da081ed0","plots/svg/35c0c87a6158fa1687b8ff46e56443e6.svg","5","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,1,0,"Neutral","Different range",3,23
"emily-log-2","a2d4f8a2bb63552e184ed0495eea361d",1606251032.81796,1606251049.65446,16.8365089893341,"41","87f34b01f1fce217b6c33e04da081ed0","plots/svg/5ecce62e937c1598e901631b3a1821d2.svg","6","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,11,0,"Neutral","Clustering",3,20
"emily-log-2","a2d4f8a2bb63552e184ed0495eea361d",1606251049.68524,1606251062.49162,12.8063809871674,"41","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg","25","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,18,0,"Neutral","Outlier(s)",3,23
"emily-log-2","a9af0281dc579f92ceaa690a71727808",1606207064.64937,1606207107.69232,43.0429480075836,"42","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/a22fa470f1028ba1fa6fc5d121887a46.svg","23","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,13,1,"Very Certain","Different slope",13,18
"emily-log-2","a9af0281dc579f92ceaa690a71727808",1606207107.76977,1606207133.64934,25.8795695304871,"42","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg","14","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Very Certain","Different slope",13,23
"emily-log-2","a9af0281dc579f92ceaa690a71727808",1606207163.9152,1606207182.31827,18.4030745029449,"42","d14de6e8946c29750256921ce0462931","plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg","10","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Very Certain","Different slope",13,24
"emily-log-2","a9af0281dc579f92ceaa690a71727808",1606207182.35218,1606207203.03925,20.6870639324188,"42","d14de6e8946c29750256921ce0462931","plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg","9","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Very Certain","Different slope, Outlier(s)",13,24
"emily-log-2","a9af0281dc579f92ceaa690a71727808",1606207203.07979,1606207245.41705,42.3372688293457,"42","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/5df2947852318075a066e55984da5020.svg","13","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,19,0,"Certain","Different shape, Different slope",13,22
"emily-log-2","a9af0281dc579f92ceaa690a71727808",1606207245.47449,1606207285.07138,39.5968914031982,"42","184b9f1a90081e0ffeedc112c6431d9c","plots/svg/5e448cd61317e5499aee6d7ea7906c64.svg","24","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,13,13,1,"Neutral","Different shape",13,18
"emily-log-2","a9af0281dc579f92ceaa690a71727808",1606207285.12017,1606207302.98697,17.8668003082275,"42","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/39f08ba7613fc59a3b114a36a3a14244.svg","32","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,12,1,"Neutral","Different shape",13,21
"emily-log-2","a9af0281dc579f92ceaa690a71727808",1606207303.02307,1606207319.36987,16.3468070030212,"42","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg","25","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Certain","Different slope",13,23
"emily-log-2","a9af0281dc579f92ceaa690a71727808",1606207319.40311,1606207342.9683,23.5651962757111,"42","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg","26","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Very Certain","Different shape, Different slope",13,22
"emily-log-2","a9af0281dc579f92ceaa690a71727808",1606207343.00244,1606207360.52266,17.5202119350433,"42","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/19458f4a249031b8179c02b343dffe30.svg","7","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Neutral","Different slope",13,24
"emily-log-2","a9af0281dc579f92ceaa690a71727808",1606207360.57564,1606207373.16465,12.5890004634857,"42","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg","8","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Certain","Different slope",13,21
"emily-log-2","a9af0281dc579f92ceaa690a71727808",1606207373.22058,1606207429.03252,55.8119366168976,"42","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/e9510e025a1152c8bc78255bdc926f93.svg","31","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,7,0,"Certain","Different slope",13,22
"emily-log-2","b8e0d0a2019e5aecd55c54c25151d1c6",1606160841.1891,1606160866.79781,25.6087052822113,"43","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/d8dea45d5c5b31523324bc29de32411f.svg","15","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,13,0,"Neutral","Different range",1,21
"emily-log-2","bb5568b4f1afc2fd30c82b7da62cf12b",1605824016.38596,1605824065.83228,49.4463186264038,"44","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg","16","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,4,0,"Neutral","Clustering",5,22
"emily-log-2","bb5568b4f1afc2fd30c82b7da62cf12b",1605824065.86592,1605824098.81741,32.9514904022217,"44","6a72b42ba970ea6798a886761baf324f","plots/svg/16ce6f7a2dfb1a760c7ba8bcd54daccc.svg","11","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Certain","Different slope",5,18
"emily-log-2","bb5568b4f1afc2fd30c82b7da62cf12b",1605824098.86774,1605824172.83156,73.9638197422028,"44","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/d8dea45d5c5b31523324bc29de32411f.svg","15","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,15,0,"Neutral","Outlier(s)",5,21
"emily-log-2","bb5568b4f1afc2fd30c82b7da62cf12b",1605824172.88494,1605824245.46838,72.5834465026855,"44","3d689aa117d70559b73fe8398f1a44c6","plots/svg/20d0abf28998f59ada75cce6b4999158.svg","21","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,10,0,"Uncertain","Clustering",5,28
"emily-log-2","bb5568b4f1afc2fd30c82b7da62cf12b",1605824245.50071,1605824400.13949,154.638782262802,"44","47748c8978f11fc269bed62ca7f6a4d3","plots/svg/d4332bd8e199471b74969e986f987ac8.svg","27","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,9,20,0,"Uncertain","Different range",5,21
"emily-log-2","bd24ec8a44cfb366c742b894c06334d4",1606236776.95204,1606236833.17773,56.2256937026978,"45","f28e70dc6b7365974b49d253cdd85363","plots/svg/e2e1ff57be869422245fc51b15415492.svg","30","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,4,0,"Uncertain","Outlier(s)",13,20
"emily-log-2","bd24ec8a44cfb366c742b894c06334d4",1606236833.21272,1606236847.62237,14.4096512794495,"45","3d689aa117d70559b73fe8398f1a44c6","plots/svg/20d0abf28998f59ada75cce6b4999158.svg","21","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Certain","Different shape",13,28
"emily-log-2","bd24ec8a44cfb366c742b894c06334d4",1606236847.65533,1606236857.09344,9.4381091594696,"45","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg","26","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Very Certain","Different shape",13,22
"emily-log-2","bd24ec8a44cfb366c742b894c06334d4",1606236857.12594,1606236880.13178,23.0058364868164,"45","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/19458f4a249031b8179c02b343dffe30.svg","7","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Certain","Clustering, Different shape, Different slope",13,24
"emily-log-2","bd24ec8a44cfb366c742b894c06334d4",1606236907.76775,1606236918.65452,10.8867790699005,"45","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg","14","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Certain","Different shape",13,23
"emily-log-2","bd24ec8a44cfb366c742b894c06334d4",1606236918.70839,1606236931.37444,12.6660535335541,"45","d14de6e8946c29750256921ce0462931","plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg","9","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Very Certain","Different shape, Different slope",13,24
"emily-log-2","bd24ec8a44cfb366c742b894c06334d4",1606236931.40529,1606236940.74091,9.33562350273132,"45","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg","8","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Certain","Different shape, Different slope",13,21
"emily-log-2","bd24ec8a44cfb366c742b894c06334d4",1606236940.77254,1606236960.55232,19.7797858715057,"45","f28e70dc6b7365974b49d253cdd85363","plots/svg/abd7b714d3c960b93247a0a3e0308473.svg","29","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,14,0,"Certain","Clustering, Different range",13,21
"emily-log-2","bd24ec8a44cfb366c742b894c06334d4",1606236960.58503,1606236978.36953,17.7845029830933,"45","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/5df2947852318075a066e55984da5020.svg","13","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,19,0,"Neutral","Different range, Different shape",13,22
"emily-log-2","bd24ec8a44cfb366c742b894c06334d4",1606236978.40382,1606236993.25068,14.8468592166901,"45","d14de6e8946c29750256921ce0462931","plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg","10","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Certain","Different range, Different shape",13,24
"emily-log-2","bd24ec8a44cfb366c742b894c06334d4",1606236993.28555,1606237011.72799,18.4424397945404,"45","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg","25","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Certain","Different shape, Different slope",13,23
"emily-log-2","bd24ec8a44cfb366c742b894c06334d4",1606237011.75926,1606237052.84904,41.0897817611694,"45","3d689aa117d70559b73fe8398f1a44c6","plots/svg/d6bc919b68b3711ec58a7d2d12363647.svg","22","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Uncertain","Different shape",13,23
"emily-log-2","c0f02f7d7aa23c41a53a8373bcbb0ae2",1606238079.63006,1606238128.95675,49.3266928195953,"46","d14de6e8946c29750256921ce0462931","plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg","10","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Certain","Different shape",13,24
"emily-log-2","c0f02f7d7aa23c41a53a8373bcbb0ae2",1606238128.98585,1606238154.71874,25.7328886985779,"46","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg","26","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Certain","Different shape",13,22
"emily-log-2","c0f02f7d7aa23c41a53a8373bcbb0ae2",1606238154.75568,1606238176.42934,21.6736557483673,"46","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg","8","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Certain","Different shape",13,21
"emily-log-2","c0f02f7d7aa23c41a53a8373bcbb0ae2",1606238176.46191,1606238214.96004,38.4981226921082,"46","3d689aa117d70559b73fe8398f1a44c6","plots/svg/20d0abf28998f59ada75cce6b4999158.svg","21","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,7,0,"Certain","Different shape",13,28
"emily-log-2","c0f02f7d7aa23c41a53a8373bcbb0ae2",1606238215.02462,1606238245.65557,30.6309547424316,"46","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg","25","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Certain","Clustering",13,23
"emily-log-2","c0f02f7d7aa23c41a53a8373bcbb0ae2",1606238245.68785,1606238280.57309,34.8852417469025,"46","f28e70dc6b7365974b49d253cdd85363","plots/svg/abd7b714d3c960b93247a0a3e0308473.svg","29","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,9,0,"Certain","Clustering",13,21
"emily-log-2","c0f02f7d7aa23c41a53a8373bcbb0ae2",1606238280.60544,1606238329.90434,49.2988998889923,"46","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/19458f4a249031b8179c02b343dffe30.svg","7","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Certain","Clustering",13,24
"emily-log-2","c0f02f7d7aa23c41a53a8373bcbb0ae2",1606238329.93775,1606238380.02356,50.0858156681061,"46","d14de6e8946c29750256921ce0462931","plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg","9","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Certain","Different slope",13,24
"emily-log-2","c0f02f7d7aa23c41a53a8373bcbb0ae2",1606238380.0571,1606238426.8135,46.7564017772675,"46","f28e70dc6b7365974b49d253cdd85363","plots/svg/e2e1ff57be869422245fc51b15415492.svg","30","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,2,0,"Certain","Other, Break in data points",13,20
"emily-log-2","c0f02f7d7aa23c41a53a8373bcbb0ae2",1606238426.84836,1606238463.98853,37.1401791572571,"46","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/d8dea45d5c5b31523324bc29de32411f.svg","15","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,14,0,"Certain","Different range",13,21
"emily-log-2","c0f02f7d7aa23c41a53a8373bcbb0ae2",1606238552.67303,1606238576.76932,24.0962851047516,"46","3d689aa117d70559b73fe8398f1a44c6","plots/svg/d6bc919b68b3711ec58a7d2d12363647.svg","22","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Certain","Different shape",13,23
"emily-log-2","c0f02f7d7aa23c41a53a8373bcbb0ae2",1606238576.80077,1606238600.495,23.6942250728607,"46","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg","16","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Certain","Different shape",13,22
"emily-log-2","c3d6ecc6236ee802fcf9d979374877b6",1606232239.70394,1606232338.2216,98.5176591873169,"47","f28e70dc6b7365974b49d253cdd85363","plots/svg/e2e1ff57be869422245fc51b15415492.svg","30","log","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,12,1,"Uncertain","Different shape, Different slope",13,20
"emily-log-2","c3d6ecc6236ee802fcf9d979374877b6",1606232338.28665,1606232420.08055,81.7938997745514,"47","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/d8dea45d5c5b31523324bc29de32411f.svg","15","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,14,0,"Neutral","Clustering, Different range",13,21
"emily-log-2","c3d6ecc6236ee802fcf9d979374877b6",1606232420.1106,1606232445.31984,25.2092328071594,"47","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg","25","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Certain","Different shape, Different slope",13,23
"emily-log-2","c3d6ecc6236ee802fcf9d979374877b6",1606232445.37273,1606232462.9502,17.5774681568146,"47","3d689aa117d70559b73fe8398f1a44c6","plots/svg/20d0abf28998f59ada75cce6b4999158.svg","21","linear","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Certain","Different shape, Different slope",13,28
"emily-log-2","c3d6ecc6236ee802fcf9d979374877b6",1606232463.00207,1606232487.2779,24.2758357524872,"47","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg","26","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Certain","Different range, Different shape, Different slope",13,22
"emily-log-2","c3d6ecc6236ee802fcf9d979374877b6",1606232487.33479,1606232527.26311,39.9283232688904,"47","3d689aa117d70559b73fe8398f1a44c6","plots/svg/d6bc919b68b3711ec58a7d2d12363647.svg","22","log","target-M-Lv_null-H-Lv_r0","0","t-M_n-H","M","H","Lv","Lv",50,1,1,1,"Neutral","Different shape, Different slope",13,23
"emily-log-2","c3d6ecc6236ee802fcf9d979374877b6",1606232527.31505,1606232560.30407,32.9890191555023,"47","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg","16","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Neutral","Clustering, Different shape",13,22
"emily-log-2","c3d6ecc6236ee802fcf9d979374877b6",1606232560.35029,1606232575.23358,14.8832895755768,"47","6a72b42ba970ea6798a886761baf324f","plots/svg/19640c3dc14337740f45aee91eed5803.svg","12","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Certain","Different shape, Different slope",13,18
"emily-log-2","c3d6ecc6236ee802fcf9d979374877b6",1606232575.30816,1606232594.03658,18.7284226417542,"47","87f34b01f1fce217b6c33e04da081ed0","plots/svg/35c0c87a6158fa1687b8ff46e56443e6.svg","5","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,19,0,"Certain","Clustering, Different range",13,23
"emily-log-2","c3d6ecc6236ee802fcf9d979374877b6",1606232594.08852,1606232623.13702,29.0484941005707,"47","87f34b01f1fce217b6c33e04da081ed0","plots/svg/5ecce62e937c1598e901631b3a1821d2.svg","6","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,11,0,"Neutral","Clustering, Outlier(s)",13,20
"emily-log-2","c3d6ecc6236ee802fcf9d979374877b6",1606232623.17374,1606232641.28979,18.1160490512848,"47","6a72b42ba970ea6798a886761baf324f","plots/svg/16ce6f7a2dfb1a760c7ba8bcd54daccc.svg","11","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Certain","Different shape, Different slope, Outlier(s)",13,18
"emily-log-2","c3d6ecc6236ee802fcf9d979374877b6",1606232641.34078,1606232679.64105,38.3002715110779,"47","f28e70dc6b7365974b49d253cdd85363","plots/svg/abd7b714d3c960b93247a0a3e0308473.svg","29","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,9,0,"Neutral","Different range, Different shape",13,21
"emily-log-2","cb37347ce1e5e7235cfab30555b1be1e",1606203661.94284,1606203704.95377,43.0109279155731,"48","7ff3391e264e98652cdb6eb8b85088c4","plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg","16","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,6,0,"Very Uncertain","Different shape",1,22
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606235864.05337,1606235924.94387,60.8904988765717,"49","87f34b01f1fce217b6c33e04da081ed0","plots/svg/35c0c87a6158fa1687b8ff46e56443e6.svg","5","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,12,19,0,"Uncertain","Different shape",4,23
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606235925.00335,1606235946.07073,21.0673749446869,"49","6a72b42ba970ea6798a886761baf324f","plots/svg/19640c3dc14337740f45aee91eed5803.svg","12","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,17,17,1,"Very Certain","Different slope",4,18
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606235946.1003,1606235971.70133,25.6010293960571,"49","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg","26","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Very Certain","Different slope",4,22
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606235971.73789,1606236046.37917,74.6412785053253,"49","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg","14","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Uncertain","Different shape",4,23
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236083.13205,1606236122.49197,39.3599269390106,"50","b79bc1a0fdbb69edc87fe34883a066d6","plots/svg/e9510e025a1152c8bc78255bdc926f93.svg","31","linear","target-H-Lv_null-M-Lv_r0","0","t-H_n-M","H","M","Lv","Lv",50,12,4,0,"Certain","Clustering",13,22
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236122.52438,1606236166.21984,43.6954615116119,"50","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/5df2947852318075a066e55984da5020.svg","13","linear","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,11,0,"Uncertain","Different range",13,22
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236166.27726,1606236201.85276,35.5754988193512,"50","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/19458f4a249031b8179c02b343dffe30.svg","7","linear","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Neutral","Different shape",13,24
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236201.9061,1606236215.22513,13.3190307617188,"50","d14de6e8946c29750256921ce0462931","plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg","10","log","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Certain","Different slope",13,24
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236215.27506,1606236230.678,15.4029395580292,"50","d14de6e8946c29750256921ce0462931","plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg","9","linear","target-E-Lv_null-H-Lv_r0","0","t-E_n-H","E","H","Lv","Lv",50,15,15,1,"Certain","Different shape",13,24
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236230.71102,1606236246.94919,16.2381718158722,"50","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg","25","linear","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Certain","Different slope",13,23
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236246.99913,1606236271.3149,24.3157732486725,"50","e079c7c97296f2c777bede60f7d1c5b7","plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg","8","log","target-E-Lv_null-M-Lv_r0","0","t-E_n-M","E","M","Lv","Lv",50,14,14,1,"Certain","Different slope",13,21
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236345.13193,1606236368.65216,23.5202307701111,"50","8ad2ea6719790c191cedf1038d3cbca5","plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg","14","log","target-M-Lv_null-E-Lv_r0","0","t-M_n-E","M","E","Lv","Lv",50,10,10,1,"Certain","Different slope",13,23
"emily-log-2","d148d77a34a4c200e621563ea9812399",1606236368.68513,1606236396.92248,28.2373514175415,"50","d5c6dd039c67d2cb6771b22aa1c6aaac","plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg","26","log","target-H-Lv_null-E-Lv_r0","0","t-H_n-E","H","E","Lv","Lv",50,1,1,1,"Certain","Different slope",13,22
